,3,4,5,6,7,8,9,10,11,12,13,14,17
3,1.0,-0.36675945163378104,0.5189007552901711,0.15052538252823647,0.43607187267797737,0.08813033311323233,0.3518538478093467,0.12710526700585031,-0.2092012777794333,0.03266531670163482,-0.1806665048767803,-0.05403853214615399,-0.17507419526954893
4,-0.36675945163378104,1.0,0.06408524161203616,-0.29388885611824767,0.26023249309577284,-0.1577235011931809,0.27913960957578066,0.2707127087186379,0.27888685198794555,0.00644334352519534,0.5580917068447587,0.2778096809746405,-0.18678740901503613
5,0.5189007552901711,0.06408524161203616,1.0,0.15044522141199498,0.8531775325889582,-0.3071567990179258,0.4544397546895741,-0.12406858439371664,-0.002698627175794062,-0.2792402342460709,0.07944267580788048,-0.27729824697237043,-0.12702199512660306
6,0.15052538252823647,-0.29388885611824767,0.15044522141199498,1.0,-0.026208300751157806,0.16923210404333636,-0.19598066159577202,-0.005227499209836659,-0.06198264167205747,-0.24336088078048743,-0.10003394151405039,-0.23216507779987408,-0.13333039917423778
7,0.43607187267797737,0.26023249309577284,0.8531775325889582,-0.026208300751157806,1.0,-0.16415783537296313,0.5366930599555002,0.09104993409557267,0.12253918132890419,-0.17299505991815936,0.28007047498298643,-0.19469194505021686,-0.070547055566744
8,0.08813033311323233,-0.1577235011931809,-0.3071567990179258,0.16923210404333636,-0.16415783537296313,1.0,-0.42511747743165307,0.2103837006377404,-0.2619121054060209,-0.12504202942830142,-0.05056823794958771,0.21622597363086007,0.20486329028979525
9,0.3518538478093467,0.27913960957578066,0.4544397546895741,-0.19598066159577202,0.5366930599555002,-0.42511747743165307,1.0,0.26650854497848947,0.25364233363079863,-0.07129313888252897,0.01491161366329358,0.1026263345921023,-0.1619749049913688
10,0.12710526700585031,0.2707127087186379,-0.12406858439371664,-0.005227499209836659,0.09104993409557267,0.2103837006377404,0.26650854497848947,1.0,0.03689405847347396,0.17728379602799227,0.3510210845559939,-0.08493358325090304,0.14804930560321128
11,-0.2092012777794333,0.27888685198794555,-0.002698627175794062,-0.06198264167205747,0.12253918132890419,-0.2619121054060209,0.25364233363079863,0.03689405847347396,1.0,0.35225403874589556,-0.07082444250863736,0.04674721324603884,0.41245882784939686
12,0.03266531670163482,0.00644334352519534,-0.2792402342460709,-0.24336088078048743,-0.17299505991815936,-0.12504202942830142,-0.07129313888252897,0.17728379602799227,0.35225403874589556,1.0,-0.1720248836962796,-0.11490797355559551,-0.10849144146997672
13,-0.1806665048767803,0.5580917068447587,0.07944267580788048,-0.10003394151405039,0.28007047498298643,-0.05056823794958771,0.01491161366329358,0.3510210845559939,-0.07082444250863736,-0.1720248836962796,1.0,-0.2911710659478769,-0.1705134351990066
14,-0.05403853214615399,0.2778096809746405,-0.27729824697237043,-0.23216507779987408,-0.19469194505021686,0.21622597363086007,0.1026263345921023,-0.08493358325090304,0.04674721324603884,-0.11490797355559551,-0.2911710659478769,1.0,0.09458646238496826
17,-0.17507419526954893,-0.18678740901503613,-0.12702199512660306,-0.13333039917423778,-0.070547055566744,0.20486329028979525,-0.1619749049913688,0.14804930560321128,0.41245882784939686,-0.10849144146997672,-0.1705134351990066,0.09458646238496826,1.0
